cms_certification_number_ccn,facility_name,address_line_1,address_line_2,citytown,state,zip_code,countyparish,telephone_number,cms_region,measure_code,measure_name,score,footnote,measure_date_range
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),91.7,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_003_01_DENOMINATOR,,96,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,94.8,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_004_01_DENOMINATOR,,64,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,92.2,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_005_01_DENOMINATOR,,96,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,99,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_006_01_DENOMINATOR,,41,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,95.1,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_007_01_DENOMINATOR,,31,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,93.5,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_008_01_DENOMINATOR,,96,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_008_01_OBSERVED,Hospice and Palliative Care Composite Process Measure,79.2,,07/01/2024-06/30/2025
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_011_01_DENOMINATOR,Hospice Visits in the Last Days of Life,65,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_011_01_OBSERVED,Hospice Visits in the Last Days of Life,75.4,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_00_OBSERVED,Hospice Care Index Overall Score,8,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_01_DENOMINATOR,CHC/GIP provided (% days),"6,056",,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_01_OBSERVED,CHC/GIP provided (% days),0.5,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_01_PERCENTILE,CHC/GIP provided (% days),83,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_02_DENOMINATOR,Gaps in nursing visits (% elections),46,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_02_OBSERVED,Gaps in nursing visits (% elections),28.3,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_02_PERCENTILE,Gaps in nursing visits (% elections),20,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),16,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_03_OBSERVED,Early live discharges (% live discharges),18.8,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),96,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),16,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_04_OBSERVED,Late live discharges (% live discharges),0,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),3,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",16,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",12.5,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",76,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",16,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",6.3,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",94,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_07_DENOMINATOR,Per-beneficiary spending (U.S. dollars $),119,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"9,617",,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),9,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"5,982",,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),18.2,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),91,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"108,735",,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),11.2,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),77,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_10_DENOMINATOR,Visits near death (% decedents),90,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_10_OBSERVED,Visits near death (% decedents),94.4,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,H_012_10_PERCENTILE,Visits near death (% decedents),57,,01/01/2023-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Average_Daily_Census,Average Daily Census,10,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,46,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,Not Available,13,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,Not Available,13,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,21,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,Not Available,13,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,Not Available,13,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_Home,Care Provided in Home,72,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,Not Available,13,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,21,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,6,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,0,14,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,0,14,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Care_Provided_other_locations,Care Provided in All other locations,1,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261654,HCA MIDWEST HOSPICE & FAMILY CARE ,"19550 E 39TH STREET S, STE 322",,INDEPENDENCE,MO,64057,Jackson,(816) 943-4015,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_001_01_DENOMINATOR,,137,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_002_01_DENOMINATOR,,137,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_003_01_DENOMINATOR,,137,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_004_01_DENOMINATOR,,48,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_005_01_DENOMINATOR,,137,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_006_01_DENOMINATOR,,36,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_007_01_DENOMINATOR,,19,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,Not Available,1,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_008_01_DENOMINATOR,,137,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_008_01_OBSERVED,Hospice and Palliative Care Composite Process Measure,100,,07/01/2024-06/30/2025
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_011_01_DENOMINATOR,Hospice Visits in the Last Days of Life,249,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_011_01_OBSERVED,Hospice Visits in the Last Days of Life,61.4,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_00_OBSERVED,Hospice Care Index Overall Score,7,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_01_DENOMINATOR,CHC/GIP provided (% days),"37,485",,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_01_OBSERVED,CHC/GIP provided (% days),0,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_01_PERCENTILE,CHC/GIP provided (% days),52,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_02_DENOMINATOR,Gaps in nursing visits (% elections),228,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_02_OBSERVED,Gaps in nursing visits (% elections),66.2,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_02_PERCENTILE,Gaps in nursing visits (% elections),69,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),74,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_03_OBSERVED,Early live discharges (% live discharges),4.1,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),33,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),74,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_04_OBSERVED,Late live discharges (% live discharges),68.9,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),97,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",74,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",5.4,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",40,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",74,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",0,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",45,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_07_DENOMINATOR,Per-beneficiary spending (U.S. dollars $),397,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"16,734",,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),43,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"37,460",,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),8.1,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),10,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"305,265",,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),7,,01/01/2023-12/31/2024
261655,CARIS HEALTHCARE,"2055 CRAIGSHIRE ROAD, SUITE 220",,SAINT LOUIS,MO,63146,St. Louis,(636) 527-6675,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),39,,01/01/2023-12/31/2024
